expert_kind,M,stage,median_ms,mean_ms,min_ms,p95_ms,achieved_tflops,achieved_gbps,compute_util,mem_bw_util,experts_used,rotation_ok
shared,65536,full_chain,102.838398,103.024441,100.134941,105.035133,22.0605,27.0917,0.3394,0.0847,7,True
shared,131072,w13_gemm,143.44696,143.360815,137.758041,147.524673,21.0786,14.1957,0.3243,0.0444,3,True
shared,131072,silu_and_mul,8.449264,8.436483,8.361984,8.458016,0.2184,262.1048,0.0034,0.8191,3,True
shared,131072,w2_gemm,69.730366,69.56807,66.90406,71.624512,21.6811,18.4511,0.3336,0.0577,3,True
shared,131072,full_chain,218.902771,218.632477,202.969345,223.733734,20.7276,25.2968,0.3189,0.0791,3,True
shared,262144,w13_gemm,295.421738,294.355306,282.175873,298.536285,20.4701,13.7079,0.3149,0.0428,1,True
shared,262144,silu_and_mul,16.903392,16.899316,16.835936,16.916479,0.2184,262.0294,0.0034,0.8188,1,True
shared,262144,w2_gemm,126.728226,126.731832,126.710785,126.748703,23.8594,20.2139,0.3671,0.0632,1,True
shared,262144,full_chain,434.276413,433.097169,422.879883,440.171478,20.8961,25.4226,0.3215,0.0794,1,True
shared,524288,w13_gemm,598.191803,596.662021,580.557556,603.657288,20.2186,13.5009,0.3111,0.0422,1,True
shared,524288,silu_and_mul,33.80728,33.799429,33.761055,33.843842,0.2184,262.0255,0.0034,0.8188,1,True
shared,524288,w2_gemm,266.064774,266.107039,258.597382,272.970764,22.7287,19.2126,0.3497,0.06,1,True
shared,524288,full_chain,893.139679,892.722944,877.048218,901.752747,20.3208,24.6841,0.3126,0.0771,1,True
